order_id,customer_id,product_id,order_date,order_timestamp,quantity,unit_price,discount_amount,order_status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,created_at,updated_at
ORD-00372,CUST-1056,PROD-107,2024-06-10,2024-06-10 21:54:43,8,514.23,0,COMPLETED,PAYPAL,6844 Elm St,Houston,MA,82102,USA,2024-06-10 21:54:43,2024-06-10 21:54:43
ORD-00373,CUST-1059,PROD-136,2024-03-24,2024-03-24 09:13:09,2,292.69,0,SHIPPED,DEBIT_CARD,8265 Pine St,Los Angeles,IL,64459,USA,2024-03-24 09:13:09,2024-03-24 09:13:09
ORD-00374,CUST-1002,PROD-139,2024-09-02,2024-09-02 13:19:44,9,1053.32,0,COMPLETED,DEBIT_CARD,7459 Pine St,Austin,NY,65392,USA,2024-09-02 13:19:44,2024-09-02 13:19:44
ORD-00375,CUST-1045,PROD-113,2024-02-27,2024-02-27 09:01:49,1,409.72,0,COMPLETED,APPLE_PAY,7442 Main St,Austin,IL,39045,USA,2024-02-27 09:01:49,2024-02-27 09:01:49
ORD-00376,CUST-1038,PROD-120,2024-01-31,2024-01-31 15:07:58,1,455.08,0,COMPLETED,CREDIT_CARD,6311 Pine St,Dallas,CO,52840,USA,2024-01-31 15:07:58,2024-01-31 15:07:58
ORD-00377,CUST-1051,PROD-123,2024-03-04,2024-03-04 22:38:13,4,1104.91,0,PROCESSING,DEBIT_CARD,4435 Main St,Dallas,FL,32782,USA,2024-03-04 22:38:13,2024-03-04 22:38:13
ORD-00378,CUST-1023,PROD-133,2024-06-29,2024-06-29 10:54:32,2,482.52,0,RETURNED,GIFT_CARD,1932 Main St,NYC,NY,81511,USA,2024-06-29 10:54:32,2024-06-29 10:54:32
ORD-00379,CUST-1019,PROD-133,2024-03-28,2024-03-28 22:48:34,5,1339.16,0,COMPLETED,CREDIT_CARD,6584 Oak St,NYC,IL,69929,USA,2024-03-28 22:48:34,2024-03-28 22:48:34
ORD-00380,CUST-1007,PROD-127,2024-04-02,2024-04-02 21:22:24,5,1348.08,0,COMPLETED,DEBIT_CARD,2366 Elm St,Austin,TX,24371,USA,2024-04-02 21:22:24,2024-04-02 21:22:24
ORD-00381,CUST-1024,PROD-132,2024-12-26,2024-12-26 12:35:46,10,1206.94,0,COMPLETED,CREDIT_CARD,4188 Main St,Houston,GA,63264,USA,2024-12-26 12:35:46,2024-12-26 12:35:46
ORD-00382,CUST-1055,PROD-101,2024-08-07,2024-08-07 11:54:04,2,507.22,0,COMPLETED,PAYPAL,8602 Elm St,Houston,NY,86720,USA,2024-08-07 11:54:04,2024-08-07 11:54:04
ORD-00383,CUST-1045,PROD-113,2024-10-29,2024-10-29 09:47:59,11,2075.28,0,COMPLETED,CREDIT_CARD,7442 Main St,Austin,IL,39045,USA,2024-10-29 09:47:59,2024-10-29 09:47:59
ORD-00384,CUST-1052,PROD-132,2024-11-25,2024-11-25 14:22:30,10,1151.91,0,CANCELLED,GIFT_CARD,4820 Pine St,NYC,CO,19329,USA,2024-11-25 14:22:30,2024-11-25 14:22:30
ORD-00385,CUST-1002,PROD-140,2024-04-01,2024-04-01 14:38:43,9,870.59,0,COMPLETED,DEBIT_CARD,7459 Pine St,Austin,NY,65392,USA,2024-04-01 14:38:43,2024-04-01 14:38:43
ORD-00386,CUST-1052,PROD-125,2024-10-03,2024-10-03 16:01:48,4,1309.64,0,COMPLETED,APPLE_PAY,4820 Pine St,NYC,CO,19329,USA,2024-10-03 16:01:48,2024-10-03 16:01:48
ORD-00387,CUST-1025,PROD-111,2024-08-14,2024-08-14 15:02:02,7,1141.53,0,COMPLETED,GIFT_CARD,4471 Oak St,NYC,CA,60140,USA,2024-08-14 15:02:02,2024-08-14 15:02:02
ORD-00388,CUST-1032,PROD-136,2024-12-03,2024-12-03 16:43:34,14,2306.83,0,PROCESSING,APPLE_PAY,2517 Main St,Austin,MA,38683,USA,2024-12-03 16:43:34,2024-12-03 16:43:34
ORD-00389,CUST-1002,PROD-122,2024-10-29,2024-10-29 08:08:53,4,3399.44,0,COMPLETED,PAYPAL,7459 Pine St,Austin,NY,65392,USA,2024-10-29 08:08:53,2024-10-29 08:08:53
ORD-00390,CUST-1023,PROD-120,2024-07-29,2024-07-29 13:03:42,2,341.88,0,COMPLETED,DEBIT_CARD,1932 Main St,NYC,NY,81511,USA,2024-07-29 13:03:42,2024-07-29 13:03:42
ORD-00391,CUST-1008,PROD-128,2024-06-21,2024-06-21 10:01:34,11,1463.07,0,COMPLETED,CREDIT_CARD,1976 Pine St,NYC,WA,24621,USA,2024-06-21 10:01:34,2024-06-21 10:01:34
ORD-00392,CUST-1052,PROD-133,2024-09-07,2024-09-07 09:44:43,10,1599.31,0,COMPLETED,PAYPAL,4820 Pine St,NYC,CO,19329,USA,2024-09-07 09:44:43,2024-09-07 09:44:43
ORD-00393,CUST-1037,PROD-138,2024-07-24,2024-07-24 20:14:39,3,627.72,0,RETURNED,CREDIT_CARD,2804 Elm St,Dallas,AZ,80008,USA,2024-07-24 20:14:39,2024-07-24 20:14:39
ORD-00394,CUST-1028,PROD-128,2024-04-17,2024-04-17 13:50:04,9,997.02,0,CANCELLED,PAYPAL,5509 Pine St,NYC,CA,49363,USA,2024-04-17 13:50:04,2024-04-17 13:50:04
ORD-00395,CUST-1036,PROD-137,2024-04-02,2024-04-02 22:01:40,6,965.43,0,RETURNED,GIFT_CARD,4992 Elm St,San Antonio,GA,81582,USA,2024-04-02 22:01:40,2024-04-02 22:01:40
ORD-00396,CUST-1055,PROD-124,2024-08-10,2024-08-10 22:36:46,5,131.35,0,CANCELLED,CREDIT_CARD,8602 Elm St,Houston,NY,86720,USA,2024-08-10 22:36:46,2024-08-10 22:36:46
ORD-00397,CUST-1027,PROD-118,2024-06-12,2024-06-12 21:53:58,10,1438.28,0,COMPLETED,DEBIT_CARD,5763 Pine St,San Antonio,AZ,77033,USA,2024-06-12 21:53:58,2024-06-12 21:53:58
ORD-00398,CUST-1058,PROD-118,2024-01-19,2024-01-19 11:10:17,6,1020.47,0,COMPLETED,CREDIT_CARD,2089 Main St,NYC,AZ,41365,USA,2024-01-19 11:10:17,2024-01-19 11:10:17
ORD-00399,CUST-1006,PROD-106,2024-06-09,2024-06-09 17:19:55,6,1051.74,0,COMPLETED,APPLE_PAY,9392 Pine St,Dallas,CO,61856,USA,2024-06-09 17:19:55,2024-06-09 17:19:55
ORD-00400,CUST-1006,PROD-116,2024-05-01,2024-05-01 17:07:49,9,497.07,0,COMPLETED,PAYPAL,9392 Pine St,Dallas,CO,61856,USA,2024-05-01 17:07:49,2024-05-01 17:07:49
ORD-00401,CUST-1008,PROD-110,2024-06-11,2024-06-11 16:27:30,5,229.96,0,CANCELLED,DEBIT_CARD,1976 Pine St,NYC,WA,24621,USA,2024-06-11 16:27:30,2024-06-11 16:27:30
ORD-00402,CUST-1043,PROD-136,2024-01-28,2024-01-28 19:58:50,6,968.58,0,CANCELLED,DEBIT_CARD,5380 Oak St,Austin,IL,69087,USA,2024-01-28 19:58:50,2024-01-28 19:58:50
ORD-00403,CUST-1025,PROD-116,2024-01-05,2024-01-05 22:25:59,3,193.89,0,COMPLETED,PAYPAL,4471 Oak St,NYC,CA,60140,USA,2024-01-05 22:25:59,2024-01-05 22:25:59
ORD-00404,CUST-1059,PROD-118,2024-08-12,2024-08-12 18:20:56,1,399.59,0,CANCELLED,APPLE_PAY,8265 Pine St,Los Angeles,IL,64459,USA,2024-08-12 18:20:56,2024-08-12 18:20:56
ORD-00405,CUST-1032,PROD-111,2024-08-29,2024-08-29 19:26:59,3,2493.36,0,COMPLETED,APPLE_PAY,2517 Main St,Austin,MA,38683,USA,2024-08-29 19:26:59,2024-08-29 19:26:59
ORD-00406,CUST-1023,PROD-102,2024-08-03,2024-08-03 17:46:52,8,956.69,0,SHIPPED,PAYPAL,1932 Main St,NYC,NY,81511,USA,2024-08-03 17:46:52,2024-08-03 17:46:52
ORD-00407,CUST-1044,PROD-112,2024-07-29,2024-07-29 20:20:28,9,910.9,0,COMPLETED,DEBIT_CARD,4332 Pine St,Houston,AZ,46211,USA,2024-07-29 20:20:28,2024-07-29 20:20:28
ORD-00408,CUST-1057,PROD-106,2024-10-19,2024-10-19 11:01:01,3,220.0,0,SHIPPED,GIFT_CARD,6870 Main St,Dallas,GA,57419,USA,2024-10-19 11:01:01,2024-10-19 11:01:01
ORD-00409,CUST-1028,PROD-101,2024-11-03,2024-11-03 12:09:05,4,2623.32,0,COMPLETED,DEBIT_CARD,5509 Pine St,NYC,CA,49363,USA,2024-11-03 12:09:05,2024-11-03 12:09:05
ORD-00410,CUST-1060,PROD-113,2024-08-20,2024-08-20 21:43:31,7,1378.61,0,COMPLETED,DEBIT_CARD,4626 Elm St,Houston,GA,45018,USA,2024-08-20 21:43:31,2024-08-20 21:43:31
ORD-00411,CUST-1039,PROD-112,2024-04-20,2024-04-20 21:18:46,11,1327.0,0,CANCELLED,DEBIT_CARD,3773 Main St,NYC,TX,14067,USA,2024-04-20 21:18:46,2024-04-20 21:18:46
ORD-00412,CUST-1056,PROD-139,2024-06-14,2024-06-14 19:25:43,10,861.02,0,COMPLETED,APPLE_PAY,6844 Elm St,Houston,MA,82102,USA,2024-06-14 19:25:43,2024-06-14 19:25:43
ORD-00413,CUST-1026,PROD-117,2024-12-09,2024-12-09 13:08:57,8,2625.16,0,SHIPPED,CREDIT_CARD,6628 Pine St,Houston,CA,46585,USA,2024-12-09 13:08:57,2024-12-09 13:08:57
ORD-00414,CUST-1034,PROD-132,2024-08-09,2024-08-09 10:16:07,6,1171.15,0,COMPLETED,CREDIT_CARD,1369 Pine St,Dallas,IL,54020,USA,2024-08-09 10:16:07,2024-08-09 10:16:07
ORD-00415,CUST-1017,PROD-128,2024-11-09,2024-11-09 21:48:59,10,1211.24,0,COMPLETED,GIFT_CARD,9589 Main St,NYC,WA,17492,USA,2024-11-09 21:48:59,2024-11-09 21:48:59
ORD-00416,CUST-1015,PROD-108,2024-04-03,2024-04-03 08:30:16,10,971.64,0,COMPLETED,APPLE_PAY,1335 Elm St,Los Angeles,CA,16630,USA,2024-04-03 08:30:16,2024-04-03 08:30:16
ORD-00417,CUST-1056,PROD-137,2024-05-25,2024-05-25 10:53:10,4,403.69,0,RETURNED,GIFT_CARD,6844 Elm St,Houston,MA,82102,USA,2024-05-25 10:53:10,2024-05-25 10:53:10
ORD-00418,CUST-1022,PROD-138,2024-01-14,2024-01-14 12:43:43,9,473.29,0,COMPLETED,APPLE_PAY,932 Main St,NYC,MA,46265,USA,2024-01-14 12:43:43,2024-01-14 12:43:43
ORD-00419,CUST-1001,PROD-114,2024-06-17,2024-06-17 08:41:39,4,1043.17,0,COMPLETED,PAYPAL,1779 Main St,Los Angeles,MA,14165,USA,2024-06-17 08:41:39,2024-06-17 08:41:39
ORD-00420,CUST-1036,PROD-126,2024-11-04,2024-11-04 14:05:25,3,439.13,0,COMPLETED,DEBIT_CARD,4992 Elm St,San Antonio,GA,81582,USA,2024-11-04 14:05:25,2024-11-04 14:05:25
ORD-00421,CUST-1026,PROD-132,2024-05-25,2024-05-25 18:48:41,5,636.72,0,COMPLETED,CREDIT_CARD,6628 Pine St,Houston,CA,46585,USA,2024-05-25 18:48:41,2024-05-25 18:48:41
ORD-00422,CUST-1057,PROD-128,2024-07-17,2024-07-17 15:17:36,3,712.89,0,PROCESSING,APPLE_PAY,6870 Main St,Dallas,GA,57419,USA,2024-07-17 15:17:36,2024-07-17 15:17:36
ORD-00423,CUST-1028,PROD-115,2024-11-18,2024-11-18 14:05:02,10,533.26,0,SHIPPED,PAYPAL,5509 Pine St,NYC,CA,49363,USA,2024-11-18 14:05:02,2024-11-18 14:05:02
ORD-00424,CUST-1034,PROD-133,2024-08-06,2024-08-06 12:36:03,1,754.46,0,SHIPPED,CREDIT_CARD,1369 Pine St,Dallas,IL,54020,USA,2024-08-06 12:36:03,2024-08-06 12:36:03
ORD-00425,CUST-1027,PROD-117,2024-02-18,2024-02-18 15:42:46,7,571.9,0,PROCESSING,PAYPAL,5763 Pine St,San Antonio,AZ,77033,USA,2024-02-18 15:42:46,2024-02-18 15:42:46
ORD-00426,CUST-1046,PROD-122,2024-06-01,2024-06-01 13:37:46,6,1119.15,0,COMPLETED,APPLE_PAY,5864 Elm St,Houston,IL,42951,USA,2024-06-01 13:37:46,2024-06-01 13:37:46
ORD-00427,CUST-1002,PROD-126,2024-01-03,2024-01-03 14:07:00,9,1030.06,0,COMPLETED,APPLE_PAY,7459 Pine St,Austin,NY,65392,USA,2024-01-03 14:07:00,2024-01-03 14:07:00
ORD-00428,CUST-1045,PROD-128,2024-04-06,2024-04-06 21:01:13,4,700.71,0,COMPLETED,DEBIT_CARD,7442 Main St,Austin,IL,39045,USA,2024-04-06 21:01:13,2024-04-06 21:01:13
ORD-00429,CUST-1002,PROD-131,2024-02-29,2024-02-29 10:57:09,14,1238.93,0,RETURNED,APPLE_PAY,7459 Pine St,Austin,NY,65392,USA,2024-02-29 10:57:09,2024-02-29 10:57:09
ORD-00430,CUST-1036,PROD-115,2024-05-28,2024-05-28 08:31:25,12,1042.59,0,COMPLETED,GIFT_CARD,4992 Elm St,San Antonio,GA,81582,USA,2024-05-28 08:31:25,2024-05-28 08:31:25
ORD-00431,CUST-1028,PROD-129,2024-01-11,2024-01-11 10:18:46,9,1419.2,0,COMPLETED,APPLE_PAY,5509 Pine St,NYC,CA,49363,USA,2024-01-11 10:18:46,2024-01-11 10:18:46
ORD-00432,CUST-1046,PROD-111,2024-07-18,2024-07-18 14:53:43,11,1084.51,0,CANCELLED,PAYPAL,5864 Elm St,Houston,IL,42951,USA,2024-07-18 14:53:43,2024-07-18 14:53:43
ORD-00433,CUST-1014,PROD-112,2024-10-12,2024-10-12 08:01:22,4,1350.48,0,COMPLETED,PAYPAL,1712 Main St,San Antonio,WA,24322,USA,2024-10-12 08:01:22,2024-10-12 08:01:22
ORD-00434,CUST-1040,PROD-123,2024-04-26,2024-04-26 09:35:14,8,1223.76,0,COMPLETED,PAYPAL,7719 Pine St,Houston,NY,89415,USA,2024-04-26 09:35:14,2024-04-26 09:35:14
ORD-00435,CUST-1054,PROD-133,2024-02-26,2024-02-26 09:50:39,1,741.1,0,PROCESSING,CREDIT_CARD,7272 Main St,Los Angeles,TX,66626,USA,2024-02-26 09:50:39,2024-02-26 09:50:39
ORD-00436,CUST-1014,PROD-107,2024-07-04,2024-07-04 10:46:18,10,838.49,0,RETURNED,APPLE_PAY,1712 Main St,San Antonio,WA,24322,USA,2024-07-04 10:46:18,2024-07-04 10:46:18
ORD-00437,CUST-1046,PROD-115,2024-07-31,2024-07-31 13:40:42,12,1250.35,0,COMPLETED,DEBIT_CARD,5864 Elm St,Houston,IL,42951,USA,2024-07-31 13:40:42,2024-07-31 13:40:42
ORD-00438,CUST-1050,PROD-134,2024-03-25,2024-03-25 14:03:25,3,497.13,0,COMPLETED,DEBIT_CARD,8661 Elm St,San Antonio,CO,48974,USA,2024-03-25 14:03:25,2024-03-25 14:03:25
ORD-00439,CUST-1057,PROD-101,2024-12-14,2024-12-14 19:35:55,10,1190.95,0,COMPLETED,PAYPAL,6870 Main St,Dallas,GA,57419,USA,2024-12-14 19:35:55,2024-12-14 19:35:55
ORD-00440,CUST-1057,PROD-135,2024-11-28,2024-11-28 14:49:12,3,1471.56,0,COMPLETED,CREDIT_CARD,6870 Main St,Dallas,GA,57419,USA,2024-11-28 14:49:12,2024-11-28 14:49:12
ORD-00441,CUST-1047,PROD-134,2024-03-05,2024-03-05 16:34:18,8,1948.98,0,COMPLETED,CREDIT_CARD,1747 Oak St,Houston,FL,57301,USA,2024-03-05 16:34:18,2024-03-05 16:34:18
ORD-00442,CUST-1008,PROD-108,2024-01-31,2024-01-31 21:23:16,6,770.84,0,CANCELLED,GIFT_CARD,1976 Pine St,NYC,WA,24621,USA,2024-01-31 21:23:16,2024-01-31 21:23:16
ORD-00443,CUST-1038,PROD-123,2024-10-16,2024-10-16 19:57:40,5,881.51,0,CANCELLED,GIFT_CARD,6311 Pine St,Dallas,CO,52840,USA,2024-10-16 19:57:40,2024-10-16 19:57:40
ORD-00444,CUST-1034,PROD-130,2024-05-06,2024-05-06 09:20:33,7,215.47,0,PROCESSING,DEBIT_CARD,1369 Pine St,Dallas,IL,54020,USA,2024-05-06 09:20:33,2024-05-06 09:20:33
ORD-00445,CUST-1029,PROD-117,2024-02-09,2024-02-09 13:43:33,14,1249.68,0,COMPLETED,GIFT_CARD,2951 Pine St,San Antonio,GA,10053,USA,2024-02-09 13:43:33,2024-02-09 13:43:33
ORD-00446,CUST-1032,PROD-114,2024-12-30,2024-12-30 15:08:45,4,2065.16,0,SHIPPED,GIFT_CARD,2517 Main St,Austin,MA,38683,USA,2024-12-30 15:08:45,2024-12-30 15:08:45
ORD-00447,CUST-1048,PROD-108,2024-03-21,2024-03-21 16:23:58,9,687.1,0,COMPLETED,GIFT_CARD,2168 Elm St,Austin,TX,85243,USA,2024-03-21 16:23:58,2024-03-21 16:23:58
ORD-00448,CUST-1051,PROD-112,2024-10-28,2024-10-28 14:03:59,2,397.94,0,COMPLETED,PAYPAL,4435 Main St,Dallas,FL,32782,USA,2024-10-28 14:03:59,2024-10-28 14:03:59
ORD-00449,CUST-1037,PROD-139,2024-06-07,2024-06-07 17:28:57,13,1451.1,0,COMPLETED,APPLE_PAY,2804 Elm St,Dallas,AZ,80008,USA,2024-06-07 17:28:57,2024-06-07 17:28:57
ORD-00450,CUST-1058,PROD-106,2024-07-21,2024-07-21 13:34:02,5,684.74,0,CANCELLED,APPLE_PAY,2089 Main St,NYC,AZ,41365,USA,2024-07-21 13:34:02,2024-07-21 13:34:02
ORD-00451,CUST-1037,PROD-108,2024-01-28,2024-01-28 17:33:12,2,831.76,0,COMPLETED,GIFT_CARD,2804 Elm St,Dallas,AZ,80008,USA,2024-01-28 17:33:12,2024-01-28 17:33:12
ORD-00452,CUST-1018,PROD-135,2024-04-15,2024-04-15 11:53:45,3,1471.56,0,PROCESSING,APPLE_PAY,6715 Main St,Los Angeles,FL,85880,USA,2024-04-15 11:53:45,2024-04-15 11:53:45
ORD-00453,CUST-1003,PROD-127,2024-09-08,2024-09-08 21:59:01,4,1269.24,0,COMPLETED,APPLE_PAY,5735 Pine St,Austin,CO,80284,USA,2024-09-08 21:59:01,2024-09-08 21:59:01
ORD-00454,CUST-1011,PROD-127,2024-05-26,2024-05-26 10:11:16,9,1860.9,0,COMPLETED,DEBIT_CARD,5207 Elm St,NYC,WA,67422,USA,2024-05-26 10:11:16,2024-05-26 10:11:16
ORD-00455,CUST-1017,PROD-139,2024-07-11,2024-07-11 21:57:07,6,935.43,0,COMPLETED,DEBIT_CARD,9589 Main St,NYC,WA,17492,USA,2024-07-11 21:57:07,2024-07-11 21:57:07
ORD-00456,CUST-1018,PROD-102,2024-02-01,2024-02-01 13:29:35,9,947.01,0,COMPLETED,CREDIT_CARD,6715 Main St,Los Angeles,FL,85880,USA,2024-02-01 13:29:35,2024-02-01 13:29:35
ORD-00457,CUST-1010,PROD-136,2024-07-10,2024-07-10 16:10:50,13,1640.48,0,COMPLETED,GIFT_CARD,9395 Main St,Austin,CO,19071,USA,2024-07-10 16:10:50,2024-07-10 16:10:50
ORD-00458,CUST-1044,PROD-103,2024-07-13,2024-07-13 13:53:40,7,1633.23,0,COMPLETED,GIFT_CARD,4332 Pine St,Houston,AZ,46211,USA,2024-07-13 13:53:40,2024-07-13 13:53:40
ORD-00459,CUST-1018,PROD-129,2024-08-09,2024-08-09 11:39:32,10,863.35,0,COMPLETED,PAYPAL,6715 Main St,Los Angeles,FL,85880,USA,2024-08-09 11:39:32,2024-08-09 11:39:32
ORD-00460,CUST-1042,PROD-136,2024-01-02,2024-01-02 17:30:00,9,1059.67,0,COMPLETED,DEBIT_CARD,307 Elm St,San Antonio,CA,66822,USA,2024-01-02 17:30:00,2024-01-02 17:30:00
ORD-00461,CUST-1025,PROD-130,2024-11-03,2024-11-03 13:24:11,3,218.91,0,RETURNED,CREDIT_CARD,4471 Oak St,NYC,CA,60140,USA,2024-11-03 13:24:11,2024-11-03 13:24:11
ORD-00462,CUST-1015,PROD-106,2024-01-11,2024-01-11 20:17:43,5,343.31,0,RETURNED,PAYPAL,1335 Elm St,Los Angeles,CA,16630,USA,2024-01-11 20:17:43,2024-01-11 20:17:43
ORD-00463,CUST-1018,PROD-113,2024-09-09,2024-09-09 22:45:45,4,1743.21,0,PROCESSING,DEBIT_CARD,6715 Main St,Los Angeles,FL,85880,USA,2024-09-09 22:45:45,2024-09-09 22:45:45
ORD-00464,CUST-1033,PROD-105,2024-09-09,2024-09-09 10:35:12,4,1007.29,0,CANCELLED,GIFT_CARD,7351 Elm St,Los Angeles,CO,30861,USA,2024-09-09 10:35:12,2024-09-09 10:35:12
ORD-00465,CUST-1015,PROD-136,2024-09-24,2024-09-24 19:50:17,8,1421.57,0,COMPLETED,CREDIT_CARD,1335 Elm St,Los Angeles,CA,16630,USA,2024-09-24 19:50:17,2024-09-24 19:50:17
ORD-00466,CUST-1027,PROD-134,2024-05-20,2024-05-20 09:43:33,9,1215.0,0,COMPLETED,APPLE_PAY,5763 Pine St,San Antonio,AZ,77033,USA,2024-05-20 09:43:33,2024-05-20 09:43:33
ORD-00467,CUST-1037,PROD-113,2024-01-13,2024-01-13 19:14:44,4,1070.72,0,COMPLETED,CREDIT_CARD,2804 Elm St,Dallas,AZ,80008,USA,2024-01-13 19:14:44,2024-01-13 19:14:44
ORD-00468,CUST-1002,PROD-107,2024-10-30,2024-10-30 20:40:59,3,156.47,0,COMPLETED,PAYPAL,7459 Pine St,Austin,NY,65392,USA,2024-10-30 20:40:59,2024-10-30 20:40:59
ORD-00469,CUST-1034,PROD-129,2024-05-01,2024-05-01 09:49:38,1,261.31,0,PROCESSING,APPLE_PAY,1369 Pine St,Dallas,IL,54020,USA,2024-05-01 09:49:38,2024-05-01 09:49:38
ORD-00470,CUST-1003,PROD-104,2024-07-12,2024-07-12 13:56:54,5,742.55,0,RETURNED,CREDIT_CARD,5735 Pine St,Austin,CO,80284,USA,2024-07-12 13:56:54,2024-07-12 13:56:54
ORD-00471,CUST-1019,PROD-130,2024-07-14,2024-07-14 14:06:39,4,291.88,0,COMPLETED,DEBIT_CARD,6584 Oak St,NYC,IL,69929,USA,2024-07-14 14:06:39,2024-07-14 14:06:39
ORD-00472,CUST-1028,PROD-134,2024-11-13,2024-11-13 17:06:21,6,603.49,0,CANCELLED,CREDIT_CARD,5509 Pine St,NYC,CA,49363,USA,2024-11-13 17:06:21,2024-11-13 17:06:21
ORD-00473,CUST-1017,PROD-116,2024-06-30,2024-06-30 14:30:46,5,1584.43,0,PROCESSING,APPLE_PAY,9589 Main St,NYC,WA,17492,USA,2024-06-30 14:30:46,2024-06-30 14:30:46
ORD-00474,CUST-1042,PROD-131,2024-07-02,2024-07-02 12:37:56,5,686.38,0,SHIPPED,DEBIT_CARD,307 Elm St,San Antonio,CA,66822,USA,2024-07-02 12:37:56,2024-07-02 12:37:56
ORD-00475,CUST-1054,PROD-113,2024-10-13,2024-10-13 21:03:27,7,2229.75,0,COMPLETED,DEBIT_CARD,7272 Main St,Los Angeles,TX,66626,USA,2024-10-13 21:03:27,2024-10-13 21:03:27
ORD-00476,CUST-1022,PROD-111,2024-10-23,2024-10-23 17:21:39,4,343.26,0,COMPLETED,APPLE_PAY,932 Main St,NYC,MA,46265,USA,2024-10-23 17:21:39,2024-10-23 17:21:39
ORD-00477,CUST-1014,PROD-126,2024-05-02,2024-05-02 15:47:49,2,447.52,0,COMPLETED,APPLE_PAY,1712 Main St,San Antonio,WA,24322,USA,2024-05-02 15:47:49,2024-05-02 15:47:49
ORD-00478,CUST-1036,PROD-103,2024-02-28,2024-02-28 10:18:28,8,1490.27,0,COMPLETED,GIFT_CARD,4992 Elm St,San Antonio,GA,81582,USA,2024-02-28 10:18:28,2024-02-28 10:18:28
ORD-00479,CUST-1016,PROD-109,2024-04-01,2024-04-01 11:01:11,4,3097.76,0,COMPLETED,CREDIT_CARD,2797 Elm St,Austin,MA,44760,USA,2024-04-01 11:01:11,2024-04-01 11:01:11
ORD-00480,CUST-1057,PROD-124,2024-02-26,2024-02-26 13:59:13,5,409.86,0,COMPLETED,APPLE_PAY,6870 Main St,Dallas,GA,57419,USA,2024-02-26 13:59:13,2024-02-26 13:59:13
ORD-00481,CUST-1009,PROD-139,2024-04-07,2024-04-07 11:34:24,6,392.37,0,RETURNED,PAYPAL,8417 Oak St,Dallas,WA,31174,USA,2024-04-07 11:34:24,2024-04-07 11:34:24
ORD-00482,CUST-1004,PROD-114,2024-11-18,2024-11-18 20:17:55,12,494.58,0,COMPLETED,GIFT_CARD,4841 Main St,Dallas,CA,59823,USA,2024-11-18 20:17:55,2024-11-18 20:17:55
ORD-00483,CUST-1032,PROD-114,2024-08-30,2024-08-30 12:37:25,2,1032.58,0,CANCELLED,GIFT_CARD,2517 Main St,Austin,MA,38683,USA,2024-08-30 12:37:25,2024-08-30 12:37:25
ORD-00484,CUST-1029,PROD-124,2024-04-30,2024-04-30 14:13:19,5,1054.21,0,COMPLETED,APPLE_PAY,2951 Pine St,San Antonio,GA,10053,USA,2024-04-30 14:13:19,2024-04-30 14:13:19
ORD-00485,CUST-1015,PROD-129,2024-10-25,2024-10-25 08:29:32,13,940.88,0,PROCESSING,PAYPAL,1335 Elm St,Los Angeles,CA,16630,USA,2024-10-25 08:29:32,2024-10-25 08:29:32
ORD-00486,CUST-1019,PROD-107,2024-09-13,2024-09-13 16:34:41,3,442.25,0,COMPLETED,PAYPAL,6584 Oak St,NYC,IL,69929,USA,2024-09-13 16:34:41,2024-09-13 16:34:41
ORD-00487,CUST-1044,PROD-139,2024-06-17,2024-06-17 12:19:47,6,1846.58,0,CANCELLED,PAYPAL,4332 Pine St,Houston,AZ,46211,USA,2024-06-17 12:19:47,2024-06-17 12:19:47
ORD-00488,CUST-1026,PROD-133,2024-07-26,2024-07-26 21:37:48,12,1192.71,0,CANCELLED,CREDIT_CARD,6628 Pine St,Houston,CA,46585,USA,2024-07-26 21:37:48,2024-07-26 21:37:48
ORD-00489,CUST-1006,PROD-129,2024-06-09,2024-06-09 21:12:27,3,687.91,0,RETURNED,APPLE_PAY,9392 Pine St,Dallas,CO,61856,USA,2024-06-09 21:12:27,2024-06-09 21:12:27
ORD-00490,CUST-1032,PROD-126,2024-12-03,2024-12-03 21:22:21,7,660.33,0,COMPLETED,APPLE_PAY,2517 Main St,Austin,MA,38683,USA,2024-12-03 21:22:21,2024-12-03 21:22:21
ORD-00491,CUST-1052,PROD-126,2024-11-04,2024-11-04 22:38:36,8,2496.37,0,COMPLETED,APPLE_PAY,4820 Pine St,NYC,CO,19329,USA,2024-11-04 22:38:36,2024-11-04 22:38:36
ORD-00492,CUST-1020,PROD-139,2024-02-17,2024-02-17 10:06:43,4,1855.28,0,SHIPPED,DEBIT_CARD,5818 Main St,Dallas,WA,47353,USA,2024-02-17 10:06:43,2024-02-17 10:06:43
ORD-00493,CUST-1059,PROD-130,2024-07-16,2024-07-16 12:13:14,1,72.97,0,COMPLETED,GIFT_CARD,8265 Pine St,Los Angeles,IL,64459,USA,2024-07-16 12:13:14,2024-07-16 12:13:14
ORD-00494,CUST-1001,PROD-108,2024-03-28,2024-03-28 13:55:58,5,1218.98,0,COMPLETED,APPLE_PAY,1779 Main St,Los Angeles,MA,14165,USA,2024-03-28 13:55:58,2024-03-28 13:55:58
ORD-00495,CUST-1058,PROD-111,2024-04-15,2024-04-15 10:55:13,12,1486.2,0,COMPLETED,APPLE_PAY,2089 Main St,NYC,AZ,41365,USA,2024-04-15 10:55:13,2024-04-15 10:55:13
